algorithme,instance,run,f
hill_climbing_mixed,6,6,-28158.188791
hill_climbing_mixed,6,7,-26149.328667
hill_climbing_mixed,6,8,-23791.908982
hill_climbing_mixed,6,9,-21938.119223
hill_climbing_mixed,6,10,-24463.137605
hill_climbing_mixed,6,11,-26214.155202
hill_climbing_mixed,6,12,-20576.606379
hill_climbing_mixed,6,13,-21764.632339
hill_climbing_mixed,6,14,-21997.554534
hill_climbing_mixed,6,15,-25991.478151
hill_climbing_mixed,6,16,-18393.859615
hill_climbing_mixed,6,17,-19275.556043
hill_climbing_mixed,6,18,-23650.577776
hill_climbing_mixed,6,19,-22671.49457
hill_climbing_mixed,6,20,-21393.639538
hill_climbing_mixed,6,21,-27654.779202
hill_climbing_mixed,6,22,-21096.76962
hill_climbing_mixed,6,23,-24342.701122
hill_climbing_mixed,6,24,-23054.750419
hill_climbing_mixed,6,25,-22036.126519
hill_climbing_mixed,6,26,-24848.180212
hill_climbing_mixed,6,27,-25323.046983
hill_climbing_mixed,6,28,-31669.432901
hill_climbing_mixed,6,29,-20755.348889
hill_climbing_mixed,7,0,-19198.845333
hill_climbing_mixed,7,1,-22041.785254
hill_climbing_mixed,7,2,-20077.073395
hill_climbing_mixed,7,3,-21097.519714
hill_climbing_mixed,7,4,-26730.273859
hill_climbing_mixed,7,5,-16918.567523
hill_climbing_mixed,7,6,-20350.573715
hill_climbing_mixed,7,7,-22476.314598
hill_climbing_mixed,7,8,-19346.673634
hill_climbing_mixed,7,9,-18766.584984
hill_climbing_mixed,7,10,-16250.33204
hill_climbing_mixed,7,11,-12278.897843
hill_climbing_mixed,7,12,-20544.604758
hill_climbing_mixed,7,13,-17202.037514
hill_climbing_mixed,7,14,-21022.98765
hill_climbing_mixed,7,15,-22929.259322
hill_climbing_mixed,7,16,-20394.025593
hill_climbing_mixed,7,17,-15838.715614
hill_climbing_mixed,7,18,-21967.32712
hill_climbing_mixed,7,19,-24179.358728
hill_climbing_mixed,7,20,-20738.035165
hill_climbing_mixed,7,21,-19595.471892
hill_climbing_mixed,7,22,-19998.254902
hill_climbing_mixed,7,23,-21323.847706
hill_climbing_mixed,7,24,-17247.351823
hill_climbing_mixed,7,25,-23600.31264
hill_climbing_mixed,7,26,-20245.025424
hill_climbing_mixed,7,27,-19281.875576
hill_climbing_mixed,7,28,-17200.110373
hill_climbing_mixed,7,29,-24916.673674
hill_climbing_mixed,8,0,-15935.623451
hill_climbing_mixed,8,1,-19078.769844
hill_climbing_mixed,8,2,-20493.943377
hill_climbing_mixed,8,3,-20226.655023
hill_climbing_mixed,8,4,-14436.592584
hill_climbing_mixed,8,5,-14224.321492
hill_climbing_mixed,8,6,-17259.653282
hill_climbing_mixed,8,7,-19085.681824
hill_climbing_mixed,8,8,-17672.919666
hill_climbing_mixed,8,9,-13638.406732
hill_climbing_mixed,8,10,-19840.090768
hill_climbing_mixed,8,11,-19243.738043
hill_climbing_mixed,8,12,-17295.880785
hill_climbing_mixed,8,13,-15111.67152
hill_climbing_mixed,8,14,-21097.896603
hill_climbing_mixed,8,15,-16843.145601
hill_climbing_mixed,8,16,-13454.62767
hill_climbing_mixed,8,17,-16879.069664
hill_climbing_mixed,8,18,-14863.041756
hill_climbing_mixed,8,19,-19192.069808
hill_climbing_mixed,8,20,-18953.87245
hill_climbing_mixed,8,21,-17820.033492
hill_climbing_mixed,8,22,-14359.112038
hill_climbing_mixed,8,23,-21195.774894
hill_climbing_mixed,8,24,-16771.716167
hill_climbing_mixed,8,25,-17784.312127
hill_climbing_mixed,8,26,-17215.291976
hill_climbing_mixed,8,27,-18632.363797
hill_climbing_mixed,8,28,-18126.189603
hill_climbing_mixed,8,29,-18596.049205
hill_climbing_mixed,9,0,-12931.240319
hill_climbing_mixed,9,1,-8752.873569
hill_climbing_mixed,9,2,-14237.100245
hill_climbing_mixed,9,3,-9425.40658
hill_climbing_mixed,9,4,-13664.83615
hill_climbing_mixed,9,5,-15786.027762
hill_climbing_mixed,9,6,-27095.07934
hill_climbing_mixed,9,7,-13885.768066
hill_climbing_mixed,9,8,-24191.298521
hill_climbing_mixed,9,9,-22380.280401
hill_climbing_mixed,9,10,-18045.601288
hill_climbing_mixed,9,11,-24599.47683
hill_climbing_mixed,9,12,-21404.801465
hill_climbing_mixed,9,13,-18087.332358
hill_climbing_mixed,9,14,-24712.5796
hill_climbing_mixed,9,15,-19342.191336
hill_climbing_mixed,9,16,-14342.521618
hill_climbing_mixed,9,17,-21462.73147
hill_climbing_mixed,9,18,-21454.181072
hill_climbing_mixed,9,19,-18771.713094
hill_climbing_mixed,9,20,-18641.806567
hill_climbing_mixed,9,21,-20256.878024
hill_climbing_mixed,9,22,-19159.324055
hill_climbing_mixed,9,23,-24343.260017
hill_climbing_mixed,9,24,-21284.675686
hill_climbing_mixed,9,25,-27874.27675
hill_climbing_mixed,9,26,-20732.514099
hill_climbing_mixed,9,27,-18005.176668
hill_climbing_mixed,9,28,-21568.402382
hill_climbing_mixed,9,29,-16817.503017
hill_climbing_mixed,10,0,-20778.775731
hill_climbing_mixed,10,1,-19357.898534
hill_climbing_mixed,10,2,-21781.986027
hill_climbing_mixed,10,3,-20482.758587
hill_climbing_mixed,10,4,-21144.052817
hill_climbing_mixed,10,5,-21769.809628
hill_climbing_mixed,10,6,-17526.93509
hill_climbing_mixed,10,7,-16905.302674
hill_climbing_mixed,10,8,-21832.28567
hill_climbing_mixed,10,9,-19056.112942
hill_climbing_mixed,10,10,-21088.309226
hill_climbing_mixed,10,11,-26570.48946
hill_climbing_mixed,10,12,-21908.255066
hill_climbing_mixed,10,13,-19498.422694
hill_climbing_mixed,10,14,-18018.040258
hill_climbing_mixed,10,15,-19939.340638
hill_climbing_mixed,10,16,-19563.008177
hill_climbing_mixed,10,17,-21400.034723
hill_climbing_mixed,10,18,-23214.220464
hill_climbing_mixed,10,19,-19880.420904
hill_climbing_mixed,10,20,-24081.793985
hill_climbing_mixed,10,21,-22273.000293
hill_climbing_mixed,10,22,-17940.745739
hill_climbing_mixed,10,23,-17469.788412
hill_climbing_mixed,10,24,-20856.313971
hill_climbing_mixed,10,25,-25436.210406
hill_climbing_mixed,10,26,-17989.157452
hill_climbing_mixed,10,27,-19809.849952
hill_climbing_mixed,10,28,-20017.406656
hill_climbing_mixed,10,29,-25399.911919
hill_climbing_mixed,11,0,-7644.694568
hill_climbing_mixed,11,1,-13618.490474
hill_climbing_mixed,11,2,-16328.838611
hill_climbing_mixed,11,3,-11507.942308
hill_climbing_mixed,11,4,-9370.133974
hill_climbing_mixed,11,5,-12174.236394
hill_climbing_mixed,11,6,-15047.204117
hill_climbing_mixed,11,7,-10948.198775
hill_climbing_mixed,11,8,-8241.977262
hill_climbing_mixed,11,9,-15003.836923
hill_climbing_mixed,11,10,-4665.674328
hill_climbing_mixed,11,11,-6133.75186
hill_climbing_mixed,11,12,-22199.835642
hill_climbing_mixed,11,13,-11246.571387
hill_climbing_mixed,11,14,-19003.273153
hill_climbing_mixed,11,15,-15850.550683
hill_climbing_mixed,11,16,-14510.863771
hill_climbing_mixed,11,17,-9092.312897
hill_climbing_mixed,11,18,-9528.585362
hill_climbing_mixed,11,19,-13883.712325
hill_climbing_mixed,11,20,-19423.512732
hill_climbing_mixed,11,21,-12620.068561
hill_climbing_mixed,11,22,-7130.536968
hill_climbing_mixed,11,23,-16317.603561
hill_climbing_mixed,11,24,-19387.351259
hill_climbing_mixed,11,25,-7468.594993
hill_climbing_mixed,11,26,-21972.956385
hill_climbing_mixed,11,27,-17562.894886
hill_climbing_mixed,11,28,-19724.155237
hill_climbing_mixed,11,29,-13561.788526
hill_climbing_mixed,12,0,-23239.921635
hill_climbing_mixed,12,1,-15219.890567
hill_climbing_mixed,12,2,-18904.840853
hill_climbing_mixed,12,3,-20913.733456
hill_climbing_mixed,12,4,-19770.471107
hill_climbing_mixed,12,5,-21099.039131
hill_climbing_mixed,12,6,-21149.103165
hill_climbing_mixed,12,7,-18508.596075
hill_climbing_mixed,12,8,-15766.567714
hill_climbing_mixed,12,9,-17173.620647
hill_climbing_mixed,12,10,-20012.422281
hill_climbing_mixed,12,11,-24031.613464
hill_climbing_mixed,12,12,-14624.711225
hill_climbing_mixed,12,13,-17387.131309
hill_climbing_mixed,12,14,-19923.974069
hill_climbing_mixed,12,15,-22326.526791
hill_climbing_mixed,12,16,-16620.235687
hill_climbing_mixed,12,17,-20180.467126
hill_climbing_mixed,12,18,-19588.558458
hill_climbing_mixed,12,19,-28149.0239
hill_climbing_mixed,12,20,-17975.300136
hill_climbing_mixed,12,21,-20503.548713
hill_climbing_mixed,12,22,-21096.452552
hill_climbing_mixed,12,23,-17611.812225
hill_climbing_mixed,12,24,-16965.976707
hill_climbing_mixed,12,25,-15733.357759
hill_climbing_mixed,12,26,-17600.054287
hill_climbing_mixed,12,27,-21470.954984
hill_climbing_mixed,12,28,-17452.005314
hill_climbing_mixed,12,29,-14403.996797
hill_climbing_mixed,13,0,-15207.316983
hill_climbing_mixed,13,1,-12875.942271
hill_climbing_mixed,13,2,-15039.090534
hill_climbing_mixed,13,3,-14130.327952
hill_climbing_mixed,13,4,-14829.038366
hill_climbing_mixed,13,5,-8894.82135
hill_climbing_mixed,13,6,-21984.455677
hill_climbing_mixed,13,7,-17556.743484
hill_climbing_mixed,13,8,-23020.242268
hill_climbing_mixed,13,9,-19158.172948
hill_climbing_mixed,13,10,-18656.487702
hill_climbing_mixed,13,11,-23628.971585
hill_climbing_mixed,13,12,-15325.77804
hill_climbing_mixed,13,13,-19436.42733
hill_climbing_mixed,13,14,-14423.916508
hill_climbing_mixed,13,15,-16025.871395
hill_climbing_mixed,13,16,-15375.483186
hill_climbing_mixed,13,17,-13526.611698
hill_climbing_mixed,13,18,-19286.545191
hill_climbing_mixed,13,19,-27112.0911
hill_climbing_mixed,13,20,-26004.739524
hill_climbing_mixed,13,21,-8774.537099
hill_climbing_mixed,13,22,-15330.955005
hill_climbing_mixed,13,23,-13807.021252
hill_climbing_mixed,13,24,-15249.986339
hill_climbing_mixed,13,25,-20296.002407
