algorithme,instance,run,f
random_search_cont,7,4,-19110.90901
random_search_cont,7,5,-20423.802833
random_search_cont,7,6,-16722.137924
random_search_cont,7,7,-17274.2262
random_search_cont,7,8,-19565.661128
random_search_cont,7,9,-18813.060465
random_search_cont,7,10,-18201.150887
random_search_cont,7,11,-19216.658221
random_search_cont,7,12,-18014.761903
random_search_cont,7,13,-18535.149862
random_search_cont,7,14,-20373.926971
random_search_cont,7,15,-18775.754856
random_search_cont,7,16,-16503.966571
random_search_cont,7,17,-17901.704141
random_search_cont,7,18,-19866.686917
random_search_cont,7,19,-18897.621794
random_search_cont,7,20,-20384.552681
random_search_cont,7,21,-17622.674879
random_search_cont,7,22,-18767.225797
random_search_cont,7,23,-16484.501463
random_search_cont,7,24,-16900.25422
random_search_cont,7,25,-17176.485037
random_search_cont,7,26,-16191.634439
random_search_cont,7,27,-22414.981457
random_search_cont,7,28,-19263.002714
random_search_cont,7,29,-18737.161101
random_search_cont,8,0,-6576.538775
random_search_cont,8,1,-6549.553769
random_search_cont,8,2,-6759.331432
random_search_cont,8,3,-6942.995927
random_search_cont,8,4,-7010.002597
random_search_cont,8,5,-7042.462781
random_search_cont,8,6,-7208.572925
random_search_cont,8,7,-6474.867031
random_search_cont,8,8,-6879.699868
random_search_cont,8,9,-6687.531479
random_search_cont,8,10,-6675.049785
random_search_cont,8,11,-6523.576844
random_search_cont,8,12,-7067.595167
random_search_cont,8,13,-6988.321614
random_search_cont,8,14,-7637.94654
random_search_cont,8,15,-7927.069179
random_search_cont,8,16,-6775.551948
random_search_cont,8,17,-6351.778501
random_search_cont,8,18,-7319.652632
random_search_cont,8,19,-6538.723458
random_search_cont,8,20,-7339.662442
random_search_cont,8,21,-6959.24668
random_search_cont,8,22,-7199.415284
random_search_cont,8,23,-6810.17964
random_search_cont,8,24,-6618.07594
random_search_cont,8,25,-7680.554499
random_search_cont,8,26,-7357.949235
random_search_cont,8,27,-6784.920292
random_search_cont,8,28,-7186.883396
random_search_cont,8,29,-7015.026126
random_search_cont,9,0,-12662.049841
random_search_cont,9,1,-12829.729706
random_search_cont,9,2,-14425.333528
random_search_cont,9,3,-13878.415279
random_search_cont,9,4,-13388.140255
random_search_cont,9,5,-13872.201887
random_search_cont,9,6,-12771.373042
random_search_cont,9,7,-14174.440465
random_search_cont,9,8,-12937.474276
random_search_cont,9,9,-13874.899545
random_search_cont,9,10,-13533.872438
random_search_cont,9,11,-13033.352151
random_search_cont,9,12,-13631.367103
random_search_cont,9,13,-12610.949135
random_search_cont,9,14,-12816.604835
random_search_cont,9,15,-13640.45036
random_search_cont,9,16,-13687.71233
random_search_cont,9,17,-13507.490573
random_search_cont,9,18,-13721.624938
random_search_cont,9,19,-13184.311951
random_search_cont,9,20,-12816.132571
random_search_cont,9,21,-13903.422792
random_search_cont,9,22,-12969.544028
random_search_cont,9,23,-12874.597244
random_search_cont,9,24,-13772.4271
random_search_cont,9,25,-13647.913804
random_search_cont,9,26,-13196.338039
random_search_cont,9,27,-13181.062267
random_search_cont,9,28,-13995.42615
random_search_cont,9,29,-12904.278805
random_search_cont,10,0,-12043.69284
random_search_cont,10,1,-13283.993226
random_search_cont,10,2,-12132.473905
random_search_cont,10,3,-12791.283895
random_search_cont,10,4,-12460.170954
random_search_cont,10,5,-12483.860288
random_search_cont,10,6,-12375.842105
random_search_cont,10,7,-13206.2508
random_search_cont,10,8,-12329.327033
random_search_cont,10,9,-12776.070246
random_search_cont,10,10,-11695.618178
random_search_cont,10,11,-12862.087596
random_search_cont,10,12,-12246.192288
random_search_cont,10,13,-13270.056923
random_search_cont,10,14,-13224.226267
random_search_cont,10,15,-13044.480633
random_search_cont,10,16,-12160.083076
random_search_cont,10,17,-14031.323543
random_search_cont,10,18,-13115.096439
random_search_cont,10,19,-13026.342477
random_search_cont,10,20,-12490.680989
random_search_cont,10,21,-12318.522327
random_search_cont,10,22,-11299.131166
random_search_cont,10,23,-11996.476846
random_search_cont,10,24,-14564.952706
random_search_cont,10,25,-14181.010969
random_search_cont,10,26,-11375.735014
random_search_cont,10,27,-13998.949179
random_search_cont,10,28,-13546.714376
random_search_cont,10,29,-12149.826313
random_search_cont,11,0,-16252.177898
random_search_cont,11,1,-15596.421446
random_search_cont,11,2,-14382.400966
random_search_cont,11,3,-15120.753333
random_search_cont,11,4,-18671.23395
random_search_cont,11,5,-14845.045095
random_search_cont,11,6,-15073.856945
random_search_cont,11,7,-14540.38619
random_search_cont,11,8,-15304.983123
random_search_cont,11,9,-15628.75039
random_search_cont,11,10,-14968.771712
random_search_cont,11,11,-15332.356555
random_search_cont,11,12,-16150.581953
random_search_cont,11,13,-16644.28987
random_search_cont,11,14,-13873.137213
random_search_cont,11,15,-13949.820745
random_search_cont,11,16,-16587.471292
random_search_cont,11,17,-15736.222587
random_search_cont,11,18,-15653.890001
random_search_cont,11,19,-17345.10512
random_search_cont,11,20,-15087.063617
random_search_cont,11,21,-16024.825163
random_search_cont,11,22,-16916.504487
random_search_cont,11,23,-16009.386684
random_search_cont,11,24,-16409.65128
random_search_cont,11,25,-16556.187005
random_search_cont,11,26,-17921.358944
random_search_cont,11,27,-18067.019324
random_search_cont,11,28,-15174.788748
random_search_cont,11,29,-16303.679831
random_search_cont,12,0,-14762.585351
random_search_cont,12,1,-13578.753913
random_search_cont,12,2,-12906.944067
random_search_cont,12,3,-13167.438512
random_search_cont,12,4,-12927.811775
random_search_cont,12,5,-13744.126771
random_search_cont,12,6,-12992.867728
random_search_cont,12,7,-13776.252381
random_search_cont,12,8,-13053.628109
random_search_cont,12,9,-13812.616892
random_search_cont,12,10,-11884.50877
random_search_cont,12,11,-13356.580132
random_search_cont,12,12,-14460.664465
random_search_cont,12,13,-13945.120635
random_search_cont,12,14,-14988.362015
random_search_cont,12,15,-12649.466284
random_search_cont,12,16,-15811.702989
random_search_cont,12,17,-12623.06205
random_search_cont,12,18,-15116.378628
random_search_cont,12,19,-14247.403897
random_search_cont,12,20,-13945.942512
random_search_cont,12,21,-13494.265358
random_search_cont,12,22,-13209.327593
random_search_cont,12,23,-12154.20306
random_search_cont,12,24,-13544.456014
random_search_cont,12,25,-15217.502663
random_search_cont,12,26,-12014.090276
random_search_cont,12,27,-13253.169733
random_search_cont,12,28,-13657.759023
random_search_cont,12,29,-15000.656081
random_search_cont,13,0,-18139.897693
random_search_cont,13,1,-19067.956632
random_search_cont,13,2,-19291.35348
random_search_cont,13,3,-19388.069801
random_search_cont,13,4,-17221.342376
random_search_cont,13,5,-17844.807944
random_search_cont,13,6,-15677.543316
random_search_cont,13,7,-16028.452429
random_search_cont,13,8,-19855.784458
random_search_cont,13,9,-20254.537697
random_search_cont,13,10,-18656.971099
random_search_cont,13,11,-18214.57632
random_search_cont,13,12,-21490.447641
random_search_cont,13,13,-19270.646855
random_search_cont,13,14,-16624.643624
random_search_cont,13,15,-18608.634821
random_search_cont,13,16,-19947.73604
random_search_cont,13,17,-21879.129432
random_search_cont,13,18,-17143.501546
random_search_cont,13,19,-22800.226934
random_search_cont,13,20,-16228.003375
random_search_cont,13,21,-17229.738377
random_search_cont,13,22,-17937.600966
random_search_cont,13,23,-17521.690444
random_search_cont,13,24,-17036.736632
random_search_cont,13,25,-18548.885761
random_search_cont,13,26,-19084.512513
random_search_cont,13,27,-21182.700892
random_search_cont,13,28,-17639.656062
random_search_cont,13,29,-19384.008226
random_search_cont,14,0,-18604.454915
random_search_cont,14,1,-18724.524218
random_search_cont,14,2,-18226.550671
random_search_cont,14,3,-17849.315442
random_search_cont,14,4,-19033.159272
random_search_cont,14,5,-17989.541015
random_search_cont,14,6,-15797.380383
random_search_cont,14,7,-16850.198152
random_search_cont,14,8,-20147.100935
random_search_cont,14,9,-19105.421573
random_search_cont,14,10,-16242.484661
random_search_cont,14,11,-18657.427042
random_search_cont,14,12,-17327.344546
random_search_cont,14,13,-17023.579353
random_search_cont,14,14,-15631.834817
random_search_cont,14,15,-16904.35311
random_search_cont,14,16,-16496.700152
random_search_cont,14,17,-16603.720026
random_search_cont,14,18,-17634.345172
random_search_cont,14,19,-20090.710927
random_search_cont,14,20,-19584.436612
random_search_cont,14,21,-17636.486273
random_search_cont,14,22,-21629.512734
random_search_cont,14,23,-18192.587737
random_search_cont,14,24,-16467.064652
random_search_cont,14,25,-18230.72495
random_search_cont,14,26,-19303.121336
random_search_cont,14,27,-18840.268681
random_search_cont,14,28,-16780.672074
random_search_cont,14,29,-19217.456848
random_search_cont,15,0,-21848.324597
random_search_cont,15,1,-19102.127135
random_search_cont,15,2,-19005.50076
random_search_cont,15,3,-18850.035899
random_search_cont,15,4,-17072.712724
random_search_cont,15,5,-23194.353052
random_search_cont,15,6,-21452.761885
random_search_cont,15,7,-24435.519061
random_search_cont,15,8,-17175.011663
random_search_cont,15,9,-21589.63182
random_search_cont,15,10,-17197.16184
random_search_cont,15,11,-21906.973139
random_search_cont,15,12,-21301.851677
random_search_cont,15,13,-20827.611862
random_search_cont,15,14,-24086.763466
random_search_cont,15,15,-21876.186642
random_search_cont,15,16,-18690.591191
random_search_cont,15,17,-16181.481261
random_search_cont,15,18,-19375.602775
random_search_cont,15,19,-19369.257539
random_search_cont,15,20,-17893.473381
random_search_cont,15,21,-24377.397133
random_search_cont,15,22,-17550.942868
random_search_cont,15,23,-15931.769828
random_search_cont,15,24,-17749.175196
random_search_cont,15,25,-18638.086214
random_search_cont,15,26,-20635.228035
random_search_cont,15,27,-16564.255505
random_search_cont,15,28,-20006.957597
random_search_cont,15,29,-18963.600352
simulated_annealing_cont,0,0,-5729.176628
simulated_annealing_cont,0,1,-5729.15235
simulated_annealing_cont,0,2,-5729.135923
simulated_annealing_cont,0,3,-5729.101897
simulated_annealing_cont,0,4,-5729.209095
simulated_annealing_cont,0,5,-5728.977983
simulated_annealing_cont,0,6,-5728.882667
simulated_annealing_cont,0,7,-5729.275853
simulated_annealing_cont,0,8,-5447.955807
simulated_annealing_cont,0,9,-5729.053383
simulated_annealing_cont,0,10,-5729.153331
simulated_annealing_cont,0,11,-5729.154513
simulated_annealing_cont,0,12,-5447.873406
simulated_annealing_cont,0,13,-5448.177641
simulated_annealing_cont,0,14,-5448.209607
simulated_annealing_cont,0,15,-5447.921032
simulated_annealing_cont,0,16,-5729.139728
simulated_annealing_cont,0,17,-5448.000603
simulated_annealing_cont,0,18,-5729.274065
simulated_annealing_cont,0,19,-5729.025293
simulated_annealing_cont,0,20,-5729.201812
simulated_annealing_cont,0,21,-5448.064913
simulated_annealing_cont,0,22,-5448.167059
simulated_annealing_cont,0,23,-5448.058978
simulated_annealing_cont,0,24,-5729.100155
simulated_annealing_cont,0,25,-5729.154062
simulated_annealing_cont,0,26,-5448.156813
simulated_annealing_cont,0,27,-5729.002958
simulated_annealing_cont,0,28,-5729.090628
simulated_annealing_cont,0,29,-5447.933193
simulated_annealing_cont,1,0,-8694.786109
simulated_annealing_cont,1,1,-8956.705731
simulated_annealing_cont,1,2,-8956.318565
simulated_annealing_cont,1,3,-6215.854389
simulated_annealing_cont,1,4,-8955.713186
simulated_annealing_cont,1,5,-8956.265114
simulated_annealing_cont,1,6,-8956.457569
simulated_annealing_cont,1,7,-8956.110046
simulated_annealing_cont,1,8,-8956.079203
simulated_annealing_cont,1,9,-8955.775937
simulated_annealing_cont,1,10,-8956.525356
simulated_annealing_cont,1,11,-8694.703129
simulated_annealing_cont,1,12,-8956.642596
simulated_annealing_cont,1,13,-8694.42997
simulated_annealing_cont,1,14,-8956.40591
simulated_annealing_cont,1,15,-6693.308221
simulated_annealing_cont,1,16,-8956.264301
simulated_annealing_cont,1,17,-8956.4495
simulated_annealing_cont,1,18,-8956.579899
simulated_annealing_cont,1,19,-8694.726903
simulated_annealing_cont,1,20,-8956.414681
simulated_annealing_cont,1,21,-8694.686556
simulated_annealing_cont,1,22,-8955.862922
simulated_annealing_cont,1,23,-8694.045222
simulated_annealing_cont,1,24,-8694.808335
simulated_annealing_cont,1,25,-8694.588061
simulated_annealing_cont,1,26,-8694.879735
simulated_annealing_cont,1,27,-8693.990066
simulated_annealing_cont,1,28,-8694.461336
simulated_annealing_cont,1,29,-8694.417386
simulated_annealing_cont,2,0,-5865.901289
simulated_annealing_cont,2,1,-8150.926508
simulated_annealing_cont,2,2,-8832.392982
simulated_annealing_cont,2,3,-8832.281522
simulated_annealing_cont,2,4,-8151.703822
simulated_annealing_cont,2,5,-8831.998533
simulated_annealing_cont,2,6,-8151.429451
simulated_annealing_cont,2,7,-8832.387714
simulated_annealing_cont,2,8,-8151.177678
simulated_annealing_cont,2,9,-8832.319172
simulated_annealing_cont,2,10,-8831.84189
simulated_annealing_cont,2,11,-8832.305705
simulated_annealing_cont,2,12,-8832.025622
simulated_annealing_cont,2,13,-8832.505681
simulated_annealing_cont,2,14,-8832.10805
simulated_annealing_cont,2,15,-8151.358839
simulated_annealing_cont,2,16,-5865.971151
simulated_annealing_cont,2,17,-8151.753386
simulated_annealing_cont,2,18,-8151.513713
simulated_annealing_cont,2,19,-8832.114597
simulated_annealing_cont,2,20,-8151.603977
simulated_annealing_cont,2,21,-8832.270327
simulated_annealing_cont,2,22,-8151.900387
simulated_annealing_cont,2,23,-8832.313526
simulated_annealing_cont,2,24,-8831.645508
simulated_annealing_cont,2,25,-7294.890495
simulated_annealing_cont,2,26,-8831.226371
simulated_annealing_cont,2,27,-8832.11591
simulated_annealing_cont,2,28,-8151.219203
simulated_annealing_cont,2,29,-8151.298026
simulated_annealing_cont,3,0,-16984.836151
simulated_annealing_cont,3,1,-16983.415445
simulated_annealing_cont,3,2,-16983.528604
simulated_annealing_cont,3,3,-13938.699182
simulated_annealing_cont,3,4,-16983.290593
simulated_annealing_cont,3,5,-16983.334719
simulated_annealing_cont,3,6,-16983.815659
simulated_annealing_cont,3,7,-16984.008259
simulated_annealing_cont,3,8,-16984.170778
simulated_annealing_cont,3,9,-16984.359162
simulated_annealing_cont,3,10,-13938.856626
simulated_annealing_cont,3,11,-16983.567797
simulated_annealing_cont,3,12,-16983.215384
simulated_annealing_cont,3,13,-16983.919678
simulated_annealing_cont,3,14,-16983.372678
simulated_annealing_cont,3,15,-16983.421869
simulated_annealing_cont,3,16,-16984.120604
simulated_annealing_cont,3,17,-16983.972902
simulated_annealing_cont,3,18,-16983.842082
simulated_annealing_cont,3,19,-16981.355358
simulated_annealing_cont,3,20,-13938.03196
simulated_annealing_cont,3,21,-16983.866238
simulated_annealing_cont,3,22,-13938.000997
simulated_annealing_cont,3,23,-16984.162755
simulated_annealing_cont,3,24,-16982.057171
simulated_annealing_cont,3,25,-16983.972646
simulated_annealing_cont,3,26,-16966.566748
simulated_annealing_cont,3,27,-16984.1103
simulated_annealing_cont,3,28,-16982.555208
simulated_annealing_cont,3,29,-16983.522121
simulated_annealing_cont,4,0,-14285.84091
simulated_annealing_cont,4,1,-14562.736151
simulated_annealing_cont,4,2,-14563.277133
simulated_annealing_cont,4,3,-14561.807202
simulated_annealing_cont,4,4,-14286.635319
simulated_annealing_cont,4,5,-11934.755012
simulated_annealing_cont,4,6,-11767.986374
simulated_annealing_cont,4,7,-14286.500357
simulated_annealing_cont,4,8,-11462.814587
simulated_annealing_cont,4,9,-14286.535144
simulated_annealing_cont,4,10,-14562.725761
simulated_annealing_cont,4,11,-14286.339399
simulated_annealing_cont,4,12,-14562.868106
simulated_annealing_cont,4,13,-14286.562107
simulated_annealing_cont,4,14,-11935.408594
simulated_annealing_cont,4,15,-14286.73884
simulated_annealing_cont,4,16,-14286.229179
simulated_annealing_cont,4,17,-14286.068237
simulated_annealing_cont,4,18,-14287.333927
simulated_annealing_cont,4,19,-14561.961744
simulated_annealing_cont,4,20,-14285.627127
simulated_annealing_cont,4,21,-14287.018987
simulated_annealing_cont,4,22,-14286.316324
simulated_annealing_cont,4,23,-14285.468119
simulated_annealing_cont,4,24,-14286.695076
simulated_annealing_cont,4,25,-14285.867939
simulated_annealing_cont,4,26,-14562.6779
simulated_annealing_cont,4,27,-11935.377413
simulated_annealing_cont,4,28,-14563.458399
simulated_annealing_cont,4,29,-14285.688212
simulated_annealing_cont,5,0,-20721.783901
simulated_annealing_cont,5,1,-21689.935964
simulated_annealing_cont,5,2,-21192.837478
simulated_annealing_cont,5,3,-21688.155124
simulated_annealing_cont,5,4,-21686.91211
simulated_annealing_cont,5,5,-19194.421619
simulated_annealing_cont,5,6,-21687.863089
simulated_annealing_cont,5,7,-21688.28739
simulated_annealing_cont,5,8,-21688.928659
simulated_annealing_cont,5,9,-21688.238833
simulated_annealing_cont,5,10,-21688.279215
simulated_annealing_cont,5,11,-20590.907411
simulated_annealing_cont,5,12,-21688.050656
simulated_annealing_cont,5,13,-21688.835482
simulated_annealing_cont,5,14,-21690.237825
simulated_annealing_cont,5,15,-21686.008015
simulated_annealing_cont,5,16,-21686.420014
simulated_annealing_cont,5,17,-21687.332619
simulated_annealing_cont,5,18,-21688.39746
simulated_annealing_cont,5,19,-21685.566876
simulated_annealing_cont,5,20,-21688.867579
simulated_annealing_cont,5,21,-21688.227826
simulated_annealing_cont,5,22,-19191.639936
simulated_annealing_cont,5,23,-21689.609997
simulated_annealing_cont,5,24,-21684.157264
simulated_annealing_cont,5,25,-21689.353321
simulated_annealing_cont,5,26,-21686.059226
simulated_annealing_cont,5,27,-21687.257759
simulated_annealing_cont,5,28,-21689.380673
simulated_annealing_cont,5,29,-21690.650459
simulated_annealing_cont,6,0,-21720.886859
simulated_annealing_cont,6,1,-19735.823603
simulated_annealing_cont,6,2,-21628.744357
simulated_annealing_cont,6,3,-21722.459933
simulated_annealing_cont,6,4,-21629.246391
simulated_annealing_cont,6,5,-21723.166219
simulated_annealing_cont,6,6,-21722.855098
simulated_annealing_cont,6,7,-21631.159986
simulated_annealing_cont,6,8,-21721.556476
simulated_annealing_cont,6,9,-21722.644612
simulated_annealing_cont,6,10,-21722.338986
simulated_annealing_cont,6,11,-21723.131923
simulated_annealing_cont,6,12,-21721.243873
simulated_annealing_cont,6,13,-21629.933186
simulated_annealing_cont,6,14,-21723.553255
simulated_annealing_cont,6,15,-21104.176331
simulated_annealing_cont,6,16,-19734.106365
simulated_annealing_cont,6,17,-21719.110226
simulated_annealing_cont,6,18,-21719.87302
simulated_annealing_cont,6,19,-19733.703453
simulated_annealing_cont,6,20,-21719.033812
simulated_annealing_cont,6,21,-21722.362185
simulated_annealing_cont,6,22,-21719.763297
simulated_annealing_cont,6,23,-21723.446309
simulated_annealing_cont,6,24,-21724.096122
simulated_annealing_cont,6,25,-19732.843708
simulated_annealing_cont,6,26,-21719.637944
simulated_annealing_cont,6,27,-21723.383263
simulated_annealing_cont,6,28,-21723.11683
simulated_annealing_cont,6,29,-21717.011645
simulated_annealing_cont,7,0,-33388.712656
simulated_annealing_cont,7,1,-33408.884098
simulated_annealing_cont,7,2,-33406.632456
simulated_annealing_cont,7,3,-33409.101719
simulated_annealing_cont,7,4,-33399.622757
simulated_annealing_cont,7,5,-33411.902745
simulated_annealing_cont,7,6,-33403.978623
simulated_annealing_cont,7,7,-30737.892616
simulated_annealing_cont,7,8,-33388.934772
simulated_annealing_cont,7,9,-31962.782536
simulated_annealing_cont,7,10,-33402.548058
simulated_annealing_cont,7,11,-33376.051271
simulated_annealing_cont,7,12,-33376.377897
simulated_annealing_cont,7,13,-33389.094303
simulated_annealing_cont,7,14,-33404.521449
simulated_annealing_cont,7,15,-30283.102676
simulated_annealing_cont,7,16,-33391.697158
simulated_annealing_cont,7,17,-33407.567525
simulated_annealing_cont,7,18,-33383.047382
simulated_annealing_cont,7,19,-33412.589806
simulated_annealing_cont,7,20,-33407.374954
simulated_annealing_cont,7,21,-30284.708816
simulated_annealing_cont,7,22,-30282.173764
simulated_annealing_cont,7,23,-33403.564658
simulated_annealing_cont,7,24,-28673.224387
simulated_annealing_cont,7,25,-30273.070898
simulated_annealing_cont,7,26,-30727.709708
simulated_annealing_cont,7,27,-33403.801357
simulated_annealing_cont,7,28,-33401.366487
simulated_annealing_cont,7,29,-30733.476726
simulated_annealing_cont,8,0,-9106.548383
simulated_annealing_cont,8,1,-8279.230475
simulated_annealing_cont,8,2,-9106.479975
simulated_annealing_cont,8,3,-9106.404153
simulated_annealing_cont,8,4,-9106.581805
simulated_annealing_cont,8,5,-9106.374763
simulated_annealing_cont,8,6,-9106.699279
simulated_annealing_cont,8,7,-9104.891884
simulated_annealing_cont,8,8,-9106.653041
simulated_annealing_cont,8,9,-8279.700859
simulated_annealing_cont,8,10,-9106.688437
simulated_annealing_cont,8,11,-9106.35024
simulated_annealing_cont,8,12,-9106.200959
simulated_annealing_cont,8,13,-8279.728779
simulated_annealing_cont,8,14,-8279.663427
simulated_annealing_cont,8,15,-9106.810796
simulated_annealing_cont,8,16,-9105.888821
simulated_annealing_cont,8,17,-9106.427958
simulated_annealing_cont,8,18,-8279.92467
simulated_annealing_cont,8,19,-8279.778873
simulated_annealing_cont,8,20,-8279.592401
simulated_annealing_cont,8,21,-9106.305738
simulated_annealing_cont,8,22,-8279.548845
simulated_annealing_cont,8,23,-8279.586315
simulated_annealing_cont,8,24,-8279.632822
simulated_annealing_cont,8,25,-8279.354837
simulated_annealing_cont,8,26,-9106.513533
simulated_annealing_cont,8,27,-8279.766733
simulated_annealing_cont,8,28,-8279.330254
simulated_annealing_cont,8,29,-8279.34855
simulated_annealing_cont,9,0,-17305.69615
simulated_annealing_cont,9,1,-17306.044616
simulated_annealing_cont,9,2,-17306.710029
simulated_annealing_cont,9,3,-17306.701636
simulated_annealing_cont,9,4,-17305.688587
simulated_annealing_cont,9,5,-14155.83294
simulated_annealing_cont,9,6,-14156.075359
simulated_annealing_cont,9,7,-17305.593064
simulated_annealing_cont,9,8,-17306.167611
simulated_annealing_cont,9,9,-17280.868962
simulated_annealing_cont,9,10,-17305.739148
simulated_annealing_cont,9,11,-17305.884553
simulated_annealing_cont,9,12,-17306.376974
simulated_annealing_cont,9,13,-17305.961334
simulated_annealing_cont,9,14,-17305.446067
simulated_annealing_cont,9,15,-17305.269243
simulated_annealing_cont,9,16,-17306.64065
simulated_annealing_cont,9,17,-17305.311599
simulated_annealing_cont,9,18,-17305.982171
simulated_annealing_cont,9,19,-14155.648863
simulated_annealing_cont,9,20,-17306.239806
simulated_annealing_cont,9,21,-17305.650217
simulated_annealing_cont,9,22,-17306.378487
simulated_annealing_cont,9,23,-14155.645145
simulated_annealing_cont,9,24,-17306.150184
simulated_annealing_cont,9,25,-17305.540321
simulated_annealing_cont,9,26,-17306.406709
simulated_annealing_cont,9,27,-17306.534403
simulated_annealing_cont,9,28,-17305.828305
simulated_annealing_cont,9,29,-17305.804491
simulated_annealing_cont,10,0,-16933.488959
simulated_annealing_cont,10,1,-16934.16735
simulated_annealing_cont,10,2,-13632.836703
simulated_annealing_cont,10,3,-16934.136691
simulated_annealing_cont,10,4,-16934.443067
simulated_annealing_cont,10,5,-16934.870148
simulated_annealing_cont,10,6,-16934.454411
simulated_annealing_cont,10,7,-13633.802543
simulated_annealing_cont,10,8,-16934.195905
simulated_annealing_cont,10,9,-16934.995356
simulated_annealing_cont,10,10,-16935.249553
simulated_annealing_cont,10,11,-16934.977376
simulated_annealing_cont,10,12,-16933.836005
simulated_annealing_cont,10,13,-16934.539151
simulated_annealing_cont,10,14,-16934.080603
simulated_annealing_cont,10,15,-16935.230331
simulated_annealing_cont,10,16,-16933.773734
simulated_annealing_cont,10,17,-16935.022487
simulated_annealing_cont,10,18,-16934.638115
simulated_annealing_cont,10,19,-16934.169731
simulated_annealing_cont,10,20,-16934.767045
simulated_annealing_cont,10,21,-16935.351673
simulated_annealing_cont,10,22,-16932.659097
simulated_annealing_cont,10,23,-16934.910817
simulated_annealing_cont,10,24,-13632.74704
simulated_annealing_cont,10,25,-16934.834983
simulated_annealing_cont,10,26,-16934.69642
simulated_annealing_cont,10,27,-16932.717482
simulated_annealing_cont,10,28,-16934.161218
simulated_annealing_cont,10,29,-16935.112459
simulated_annealing_cont,11,0,-22259.959147
simulated_annealing_cont,11,1,-19363.485412
simulated_annealing_cont,11,2,-22247.988936
simulated_annealing_cont,11,3,-19364.167309
simulated_annealing_cont,11,4,-12972.956395
simulated_annealing_cont,11,5,-19493.466549
simulated_annealing_cont,11,6,-19493.874933
simulated_annealing_cont,11,7,-22260.529083
simulated_annealing_cont,11,8,-22263.207989
simulated_annealing_cont,11,9,-22261.854741
simulated_annealing_cont,11,10,-14966.319514
simulated_annealing_cont,11,11,-19364.701922
simulated_annealing_cont,11,12,-19494.726085
simulated_annealing_cont,11,13,-19494.254419
simulated_annealing_cont,11,14,-19495.175426
simulated_annealing_cont,11,15,-19363.307818
simulated_annealing_cont,11,16,-19494.311515
simulated_annealing_cont,11,17,-19494.629638
simulated_annealing_cont,11,18,-22263.254774
simulated_annealing_cont,11,19,-19363.970731
simulated_annealing_cont,11,20,-22261.478352
simulated_annealing_cont,11,21,-22262.300923
simulated_annealing_cont,11,22,-19494.624841
simulated_annealing_cont,11,23,-19495.027244
simulated_annealing_cont,11,24,-22263.345121
simulated_annealing_cont,11,25,-19494.104704
simulated_annealing_cont,11,26,-19364.727814
simulated_annealing_cont,11,27,-19495.506012
simulated_annealing_cont,11,28,-19364.172357
simulated_annealing_cont,11,29,-22262.901229
simulated_annealing_cont,12,0,-21904.394495
simulated_annealing_cont,12,1,-21904.518105
simulated_annealing_cont,12,2,-21731.704886
simulated_annealing_cont,12,3,-21347.692943
simulated_annealing_cont,12,4,-21902.088283
simulated_annealing_cont,12,5,-21904.72412
simulated_annealing_cont,12,6,-21903.233672
simulated_annealing_cont,12,7,-21901.60597
simulated_annealing_cont,12,8,-18735.171412
simulated_annealing_cont,12,9,-21904.7667
simulated_annealing_cont,12,10,-21901.514346
simulated_annealing_cont,12,11,-21903.22476
simulated_annealing_cont,12,12,-21901.422656
simulated_annealing_cont,12,13,-21902.694841
simulated_annealing_cont,12,14,-19813.659198
simulated_annealing_cont,12,15,-18734.41946
simulated_annealing_cont,12,16,-21901.919968
simulated_annealing_cont,12,17,-18673.625983
simulated_annealing_cont,12,18,-21900.799333
simulated_annealing_cont,12,19,-21903.307974
simulated_annealing_cont,12,20,-21902.713119
simulated_annealing_cont,12,21,-21903.766484
simulated_annealing_cont,12,22,-21900.418453
simulated_annealing_cont,12,23,-21731.421138
simulated_annealing_cont,12,24,-21903.119904
simulated_annealing_cont,12,25,-21732.022568
simulated_annealing_cont,12,26,-21593.395918
simulated_annealing_cont,12,27,-21731.166792
simulated_annealing_cont,12,28,-21902.615238
simulated_annealing_cont,12,29,-21728.227839
simulated_annealing_cont,13,0,-33518.531421
simulated_annealing_cont,13,1,-30443.351252
simulated_annealing_cont,13,2,-33524.52534
simulated_annealing_cont,13,3,-33519.276433
simulated_annealing_cont,13,4,-33521.094158
simulated_annealing_cont,13,5,-29478.527892
simulated_annealing_cont,13,6,-30981.717163
simulated_annealing_cont,13,7,-33506.451638
simulated_annealing_cont,13,8,-33523.252435
simulated_annealing_cont,13,9,-30423.073513
simulated_annealing_cont,13,10,-33516.660997
simulated_annealing_cont,13,11,-32476.398334
simulated_annealing_cont,13,12,-33518.562865
simulated_annealing_cont,13,13,-32733.558042
simulated_annealing_cont,13,14,-33522.469939
simulated_annealing_cont,13,15,-33509.37713
simulated_annealing_cont,13,16,-33517.296308
simulated_annealing_cont,13,17,-33520.51048
simulated_annealing_cont,13,18,-30442.345721
simulated_annealing_cont,13,19,-33506.274432
simulated_annealing_cont,13,20,-33516.106373
simulated_annealing_cont,13,21,-33515.241747
simulated_annealing_cont,13,22,-33478.799021
simulated_annealing_cont,13,23,-33514.217186
simulated_annealing_cont,13,24,-30440.262957
simulated_annealing_cont,13,25,-33514.521601
simulated_annealing_cont,13,26,-33521.512854
simulated_annealing_cont,13,27,-30440.927732
