algorithme,instance,run,f
random_search,11,24,-9949.290036
random_search,11,25,-10862.44717
random_search,11,26,-11381.181486
random_search,11,27,-12566.33008
random_search,11,28,-10894.213985
random_search,11,29,-13801.38874
random_search,12,0,-9803.845807
random_search,12,1,-7922.987076
random_search,12,2,-7400.303045
random_search,12,3,-8095.318483
random_search,12,4,-8372.316048
random_search,12,5,-9823.013531
random_search,12,6,-8481.290897
random_search,12,7,-8208.676901
random_search,12,8,-8722.696625
random_search,12,9,-8436.279782
random_search,12,10,-10852.47899
random_search,12,11,-7802.306238
random_search,12,12,-8800.674746
random_search,12,13,-9771.595589
random_search,12,14,-7662.259981
random_search,12,15,-8629.289271
random_search,12,16,-8170.414654
random_search,12,17,-8229.764291
random_search,12,18,-7612.884366
random_search,12,19,-8659.846249
random_search,12,20,-7716.362531
random_search,12,21,-8290.281044
random_search,12,22,-8566.633399
random_search,12,23,-9239.1633
random_search,12,24,-7686.450333
random_search,12,25,-9310.290795
random_search,12,26,-7842.973628
random_search,12,27,-8459.59311
random_search,12,28,-7111.958683
random_search,12,29,-10347.737009
random_search,13,0,-10649.206646
random_search,13,1,-11156.9457
random_search,13,2,-11095.747663
random_search,13,3,-9972.833829
random_search,13,4,-14557.397866
random_search,13,5,-12299.914498
random_search,13,6,-12339.490502
random_search,13,7,-13934.054024
random_search,13,8,-10431.809534
random_search,13,9,-12334.360834
random_search,13,10,-12068.207472
random_search,13,11,-12005.328233
random_search,13,12,-10732.740958
random_search,13,13,-12717.267195
random_search,13,14,-12209.829517
random_search,13,15,-13809.055499
random_search,13,16,-11716.647663
random_search,13,17,-12218.981574
random_search,13,18,-11801.371167
random_search,13,19,-13716.189636
random_search,13,20,-10750.968538
random_search,13,21,-10834.461043
random_search,13,22,-12134.338111
random_search,13,23,-16192.876536
random_search,13,24,-10139.35679
random_search,13,25,-11103.605761
random_search,13,26,-11239.024664
random_search,13,27,-9992.128865
random_search,13,28,-13712.508215
random_search,13,29,-13938.243341
random_search,14,0,-10789.149711
random_search,14,1,-12726.260634
random_search,14,2,-13350.015918
random_search,14,3,-12494.959268
random_search,14,4,-11434.318715
random_search,14,5,-10247.214762
random_search,14,6,-10100.823268
random_search,14,7,-11600.332646
random_search,14,8,-10852.693102
random_search,14,9,-11060.179883
random_search,14,10,-10885.305657
random_search,14,11,-11600.385079
random_search,14,12,-11350.433534
random_search,14,13,-12657.320243
random_search,14,14,-12119.874717
random_search,14,15,-13215.552042
random_search,14,16,-10931.849339
random_search,14,17,-11818.073859
random_search,14,18,-13030.999571
random_search,14,19,-11501.621088
random_search,14,20,-10634.911442
random_search,14,21,-11045.270782
random_search,14,22,-11434.86295
random_search,14,23,-12703.695509
random_search,14,24,-11737.839569
random_search,14,25,-15568.36413
random_search,14,26,-11083.239943
random_search,14,27,-11365.518396
random_search,14,28,-11720.625127
random_search,14,29,-12684.599663
random_search,15,0,-16701.08565
random_search,15,1,-21416.189276
random_search,15,2,-15470.116604
random_search,15,3,-15204.086482
random_search,15,4,-18333.771716
random_search,15,5,-14373.337746
random_search,15,6,-18860.088686
random_search,15,7,-14744.42116
random_search,15,8,-13445.603056
random_search,15,9,-14288.429748
random_search,15,10,-17253.785824
random_search,15,11,-18267.822845
random_search,15,12,-16153.263367
random_search,15,13,-14843.338772
random_search,15,14,-17109.229665
random_search,15,15,-12689.43742
random_search,15,16,-14551.2425
random_search,15,17,-15304.260435
random_search,15,18,-12824.632103
random_search,15,19,-14071.788392
random_search,15,20,-14666.998441
random_search,15,21,-15432.874532
random_search,15,22,-15717.41678
random_search,15,23,-17319.599366
random_search,15,24,-18182.957891
random_search,15,25,-17621.934854
random_search,15,26,-20179.113216
random_search,15,27,-17546.990603
random_search,15,28,-12900.188153
random_search,15,29,-16681.860687
simulated_annealing,0,0,-12317.728873
simulated_annealing,0,1,-12814.777874
simulated_annealing,0,2,-12930.537791
simulated_annealing,0,3,-12706.248148
simulated_annealing,0,4,-12848.039955
simulated_annealing,0,5,-12735.653496
simulated_annealing,0,6,-10888.492
simulated_annealing,0,7,-12762.502553
simulated_annealing,0,8,-12599.490234
simulated_annealing,0,9,-12184.352253
simulated_annealing,0,10,-12817.237437
simulated_annealing,0,11,-12184.352253
simulated_annealing,0,12,-12754.767342
simulated_annealing,0,13,-12706.248148
simulated_annealing,0,14,-12762.502553
simulated_annealing,0,15,-12477.698027
simulated_annealing,0,16,-12817.237437
simulated_annealing,0,17,-12395.684654
simulated_annealing,0,18,-12848.039955
simulated_annealing,0,19,-12930.537791
simulated_annealing,0,20,-12848.039955
simulated_annealing,0,21,-11834.394253
simulated_annealing,0,22,-12061.919579
simulated_annealing,0,23,-12666.187265
simulated_annealing,0,24,-12039.92749
simulated_annealing,0,25,-12146.963736
simulated_annealing,0,26,-12134.216216
simulated_annealing,0,27,-12699.541368
simulated_annealing,0,28,-12682.625976
simulated_annealing,0,29,-12762.502553
simulated_annealing,1,0,-17168.693928
simulated_annealing,1,1,-16963.29933
simulated_annealing,1,2,-16654.237989
simulated_annealing,1,3,-17221.776184
simulated_annealing,1,4,-16395.086204
simulated_annealing,1,5,-15623.651194
simulated_annealing,1,6,-16598.709169
simulated_annealing,1,7,-17452.048794
simulated_annealing,1,8,-16860.881527
simulated_annealing,1,9,-16149.577894
simulated_annealing,1,10,-16653.359445
simulated_annealing,1,11,-17209.183794
simulated_annealing,1,12,-15822.069158
simulated_annealing,1,13,-15937.652942
simulated_annealing,1,14,-16769.120296
simulated_annealing,1,15,-17821.029225
simulated_annealing,1,16,-15669.69737
simulated_annealing,1,17,-16108.28189
simulated_annealing,1,18,-17323.132043
simulated_annealing,1,19,-17073.730369
simulated_annealing,1,20,-17245.373158
simulated_annealing,1,21,-16215.124717
simulated_annealing,1,22,-16564.601828
simulated_annealing,1,23,-16214.740254
simulated_annealing,1,24,-15769.66394
simulated_annealing,1,25,-15268.7423
simulated_annealing,1,26,-16272.184073
simulated_annealing,1,27,-16300.116864
simulated_annealing,1,28,-17162.345787
simulated_annealing,1,29,-16568.800558
simulated_annealing,2,0,-17495.555881
simulated_annealing,2,1,-17678.535763
simulated_annealing,2,2,-16662.879469
simulated_annealing,2,3,-17454.734868
simulated_annealing,2,4,-16241.472547
simulated_annealing,2,5,-17223.750021
simulated_annealing,2,6,-17493.488367
simulated_annealing,2,7,-16347.555139
simulated_annealing,2,8,-17464.101535
simulated_annealing,2,9,-17199.777319
simulated_annealing,2,10,-16279.462683
simulated_annealing,2,11,-17808.648157
simulated_annealing,2,12,-17822.729924
simulated_annealing,2,13,-18131.706869
simulated_annealing,2,14,-17911.448892
simulated_annealing,2,15,-17556.6676
simulated_annealing,2,16,-17690.055169
simulated_annealing,2,17,-15929.707161
simulated_annealing,2,18,-17600.969718
simulated_annealing,2,19,-16898.135421
simulated_annealing,2,20,-16238.105997
simulated_annealing,2,21,-17514.267463
simulated_annealing,2,22,-18092.057281
simulated_annealing,2,23,-17858.877722
simulated_annealing,2,24,-17228.324697
simulated_annealing,2,25,-16978.228248
simulated_annealing,2,26,-17577.385246
simulated_annealing,2,27,-16821.133016
simulated_annealing,2,28,-16431.713949
simulated_annealing,2,29,-17973.89857
simulated_annealing,3,0,-21639.229217
simulated_annealing,3,1,-23452.502494
simulated_annealing,3,2,-22097.652345
simulated_annealing,3,3,-22389.023306
simulated_annealing,3,4,-22684.539459
simulated_annealing,3,5,-23392.64256
simulated_annealing,3,6,-22965.754276
simulated_annealing,3,7,-22996.622233
simulated_annealing,3,8,-21390.088894
simulated_annealing,3,9,-21054.540415
simulated_annealing,3,10,-22313.710818
simulated_annealing,3,11,-22758.809324
simulated_annealing,3,12,-24517.198473
simulated_annealing,3,13,-22547.637944
simulated_annealing,3,14,-22663.458951
simulated_annealing,3,15,-21645.48232
simulated_annealing,3,16,-22037.875493
simulated_annealing,3,17,-24379.752861
simulated_annealing,3,18,-23026.920425
simulated_annealing,3,19,-22482.293957
simulated_annealing,3,20,-22217.687493
simulated_annealing,3,21,-22502.057934
simulated_annealing,3,22,-23104.72856
simulated_annealing,3,23,-21750.35395
simulated_annealing,3,24,-23487.153783
simulated_annealing,3,25,-23207.292239
simulated_annealing,3,26,-21399.907964
simulated_annealing,3,27,-22075.079195
simulated_annealing,3,28,-22963.065456
simulated_annealing,3,29,-21466.054654
simulated_annealing,4,0,-14308.362751
simulated_annealing,4,1,-14750.980457
simulated_annealing,4,2,-16071.768489
simulated_annealing,4,3,-15787.831964
simulated_annealing,4,4,-15332.7112
simulated_annealing,4,5,-15223.509642
simulated_annealing,4,6,-15960.821273
simulated_annealing,4,7,-15236.234424
simulated_annealing,4,8,-15210.745229
simulated_annealing,4,9,-15024.789616
simulated_annealing,4,10,-15942.533113
simulated_annealing,4,11,-15157.456392
simulated_annealing,4,12,-14975.828685
simulated_annealing,4,13,-14946.553894
simulated_annealing,4,14,-15136.104942
simulated_annealing,4,15,-15273.776817
simulated_annealing,4,16,-15069.173313
simulated_annealing,4,17,-14895.576656
simulated_annealing,4,18,-15238.848223
simulated_annealing,4,19,-14251.775346
simulated_annealing,4,20,-15548.643232
simulated_annealing,4,21,-14922.028119
simulated_annealing,4,22,-15072.427687
simulated_annealing,4,23,-15726.673311
simulated_annealing,4,24,-15330.046486
simulated_annealing,4,25,-14666.992319
simulated_annealing,4,26,-14923.760124
simulated_annealing,4,27,-15017.34879
simulated_annealing,4,28,-14009.307637
simulated_annealing,4,29,-14290.503209
simulated_annealing,5,0,-22237.009141
simulated_annealing,5,1,-21085.758346
simulated_annealing,5,2,-22945.060768
simulated_annealing,5,3,-22195.836684
simulated_annealing,5,4,-20115.119385
simulated_annealing,5,5,-20438.038761
simulated_annealing,5,6,-21679.434594
simulated_annealing,5,7,-21243.181532
simulated_annealing,5,8,-21374.000205
simulated_annealing,5,9,-21457.023535
simulated_annealing,5,10,-21390.479072
simulated_annealing,5,11,-22141.201422
simulated_annealing,5,12,-21275.372461
simulated_annealing,5,13,-23495.139037
simulated_annealing,5,14,-22469.541263
simulated_annealing,5,15,-22314.912536
simulated_annealing,5,16,-20485.638558
simulated_annealing,5,17,-21213.400054
simulated_annealing,5,18,-22396.731949
simulated_annealing,5,19,-20541.099022
simulated_annealing,5,20,-22144.503459
simulated_annealing,5,21,-21579.137693
simulated_annealing,5,22,-22280.179318
simulated_annealing,5,23,-21153.658439
simulated_annealing,5,24,-21628.566356
simulated_annealing,5,25,-20531.96543
simulated_annealing,5,26,-21301.534794
simulated_annealing,5,27,-20554.874248
simulated_annealing,5,28,-23213.553594
simulated_annealing,5,29,-21269.611501
simulated_annealing,6,0,-22797.846036
simulated_annealing,6,1,-22094.860853
simulated_annealing,6,2,-21016.840076
simulated_annealing,6,3,-20202.040546
simulated_annealing,6,4,-22956.604354
simulated_annealing,6,5,-22688.754635
simulated_annealing,6,6,-23607.782314
simulated_annealing,6,7,-22205.342079
simulated_annealing,6,8,-22644.52477
simulated_annealing,6,9,-20585.133864
simulated_annealing,6,10,-20806.8124
simulated_annealing,6,11,-23062.157443
simulated_annealing,6,12,-23256.507496
simulated_annealing,6,13,-23603.379142
simulated_annealing,6,14,-20109.352824
simulated_annealing,6,15,-21958.451408
simulated_annealing,6,16,-22164.794563
simulated_annealing,6,17,-21158.007194
simulated_annealing,6,18,-22074.628863
simulated_annealing,6,19,-22483.903101
simulated_annealing,6,20,-24701.335331
simulated_annealing,6,21,-22584.995851
simulated_annealing,6,22,-21155.206595
simulated_annealing,6,23,-24539.578592
simulated_annealing,6,24,-23666.550119
simulated_annealing,6,25,-21081.939275
simulated_annealing,6,26,-21584.508138
simulated_annealing,6,27,-22185.502581
simulated_annealing,6,28,-24870.048204
simulated_annealing,6,29,-20835.269723
simulated_annealing,7,0,-31393.257937
simulated_annealing,7,1,-30447.329291
simulated_annealing,7,2,-29761.758141
simulated_annealing,7,3,-30044.825215
simulated_annealing,7,4,-34225.173182
simulated_annealing,7,5,-28867.660259
simulated_annealing,7,6,-32041.995663
simulated_annealing,7,7,-31645.945562
simulated_annealing,7,8,-32899.636937
simulated_annealing,7,9,-31826.919688
simulated_annealing,7,10,-30664.772347
simulated_annealing,7,11,-33594.2517
simulated_annealing,7,12,-31226.502526
simulated_annealing,7,13,-32746.764254
simulated_annealing,7,14,-33165.024755
simulated_annealing,7,15,-30463.353996
simulated_annealing,7,16,-32234.005552
simulated_annealing,7,17,-32099.592357
simulated_annealing,7,18,-30970.853292
simulated_annealing,7,19,-30980.334946
simulated_annealing,7,20,-32086.144655
simulated_annealing,7,21,-32895.650389
simulated_annealing,7,22,-29287.439461
simulated_annealing,7,23,-32228.607409
simulated_annealing,7,24,-33287.874347
simulated_annealing,7,25,-32747.141971
simulated_annealing,7,26,-31605.88496
simulated_annealing,7,27,-31548.84617
simulated_annealing,7,28,-32085.744187
simulated_annealing,7,29,-34998.424422
simulated_annealing,8,0,-23434.710269
simulated_annealing,8,1,-22924.933174
simulated_annealing,8,2,-22986.476689
simulated_annealing,8,3,-22920.136733
simulated_annealing,8,4,-23137.464137
simulated_annealing,8,5,-22820.623786
simulated_annealing,8,6,-24300.03264
simulated_annealing,8,7,-22071.657708
simulated_annealing,8,8,-23007.33853
simulated_annealing,8,9,-22776.801072
simulated_annealing,8,10,-22907.350472
simulated_annealing,8,11,-22662.500536
simulated_annealing,8,12,-22379.858873
simulated_annealing,8,13,-23098.660867
simulated_annealing,8,14,-22518.50405
simulated_annealing,8,15,-23899.507586
simulated_annealing,8,16,-22671.389827
simulated_annealing,8,17,-21961.413064
simulated_annealing,8,18,-22635.878024
simulated_annealing,8,19,-22796.211234
simulated_annealing,8,20,-24133.676317
simulated_annealing,8,21,-23062.592917
simulated_annealing,8,22,-23307.302564
simulated_annealing,8,23,-21392.218132
simulated_annealing,8,24,-23121.425923
simulated_annealing,8,25,-23872.30501
simulated_annealing,8,26,-22771.38485
simulated_annealing,8,27,-23415.420448
simulated_annealing,8,28,-22702.031531
simulated_annealing,8,29,-23521.566425
simulated_annealing,9,0,-32045.798914
simulated_annealing,9,1,-31412.202554
simulated_annealing,9,2,-31522.30905
simulated_annealing,9,3,-31823.922897
simulated_annealing,9,4,-31136.883222
simulated_annealing,9,5,-33601.400163
simulated_annealing,9,6,-30630.131202
simulated_annealing,9,7,-30597.022175
simulated_annealing,9,8,-29945.861077
simulated_annealing,9,9,-29910.963488
simulated_annealing,9,10,-28734.877484
simulated_annealing,9,11,-29747.164966
simulated_annealing,9,12,-32661.175597
simulated_annealing,9,13,-29956.350587
simulated_annealing,9,14,-30646.936187
simulated_annealing,9,15,-32428.456836
simulated_annealing,9,16,-31684.215236
simulated_annealing,9,17,-31119.0773
simulated_annealing,9,18,-30922.298583
simulated_annealing,9,19,-31430.947637
simulated_annealing,9,20,-27998.865241
simulated_annealing,9,21,-29579.818449
simulated_annealing,9,22,-32041.104085
simulated_annealing,9,23,-27991.791447
simulated_annealing,9,24,-28963.294341
simulated_annealing,9,25,-30756.356978
simulated_annealing,9,26,-30677.419148
simulated_annealing,9,27,-29623.934659
simulated_annealing,9,28,-26911.772663
simulated_annealing,9,29,-31233.081566
simulated_annealing,10,0,-32682.769029
simulated_annealing,10,1,-29318.961639
simulated_annealing,10,2,-32994.530711
simulated_annealing,10,3,-30360.793889
simulated_annealing,10,4,-32114.936899
simulated_annealing,10,5,-33185.769345
simulated_annealing,10,6,-31650.038608
simulated_annealing,10,7,-31333.608109
simulated_annealing,10,8,-31528.167581
simulated_annealing,10,9,-31137.585864
simulated_annealing,10,10,-34178.047634
simulated_annealing,10,11,-31151.299869
simulated_annealing,10,12,-33022.866985
simulated_annealing,10,13,-30997.687762
simulated_annealing,10,14,-31734.552052
simulated_annealing,10,15,-31133.569386
simulated_annealing,10,16,-31331.482419
simulated_annealing,10,17,-31542.74706
simulated_annealing,10,18,-32364.241848
simulated_annealing,10,19,-30949.557232
simulated_annealing,10,20,-31659.133085
simulated_annealing,10,21,-31738.376234
simulated_annealing,10,22,-34144.006874
simulated_annealing,10,23,-33342.35542
simulated_annealing,10,24,-34491.16447
simulated_annealing,10,25,-31627.81827
simulated_annealing,10,26,-32467.741579
simulated_annealing,10,27,-33835.076399
simulated_annealing,10,28,-33381.991287
simulated_annealing,10,29,-32741.551618
simulated_annealing,11,0,-46027.045842
simulated_annealing,11,1,-44079.457535
simulated_annealing,11,2,-39969.171003
simulated_annealing,11,3,-44371.201
simulated_annealing,11,4,-44002.421712
simulated_annealing,11,5,-44293.794274
simulated_annealing,11,6,-46367.904302
simulated_annealing,11,7,-45270.047247
simulated_annealing,11,8,-44010.809369
simulated_annealing,11,9,-44189.767144
simulated_annealing,11,10,-43990.875275
simulated_annealing,11,11,-45559.964091
simulated_annealing,11,12,-44355.457357
simulated_annealing,11,13,-39673.622528
simulated_annealing,11,14,-42970.902685
simulated_annealing,11,15,-46900.18267
simulated_annealing,11,16,-43717.115536
simulated_annealing,11,17,-45216.697399
simulated_annealing,11,18,-45281.939029
simulated_annealing,11,19,-39970.331977
simulated_annealing,11,20,-44730.643975
simulated_annealing,11,21,-43531.156206
simulated_annealing,11,22,-45859.348599
simulated_annealing,11,23,-48295.552114
simulated_annealing,11,24,-44238.004285
simulated_annealing,11,25,-43136.009963
simulated_annealing,11,26,-43991.884558
simulated_annealing,11,27,-41316.827134
simulated_annealing,11,28,-45260.997606
simulated_annealing,11,29,-47335.82058
simulated_annealing,12,0,-31304.441136
simulated_annealing,12,1,-31078.988996
simulated_annealing,12,2,-31773.669528
simulated_annealing,12,3,-31201.77919
simulated_annealing,12,4,-30218.082449
simulated_annealing,12,5,-29059.08371
simulated_annealing,12,6,-32472.535835
simulated_annealing,12,7,-31572.742039
simulated_annealing,12,8,-29011.764155
simulated_annealing,12,9,-30845.376665
simulated_annealing,12,10,-31135.953728
simulated_annealing,12,11,-29631.337604
simulated_annealing,12,12,-31804.630211
simulated_annealing,12,13,-33157.431088
simulated_annealing,12,14,-33145.49121
simulated_annealing,12,15,-31374.563336
simulated_annealing,12,16,-30482.788476
simulated_annealing,12,17,-33367.609529
simulated_annealing,12,18,-31990.284362
simulated_annealing,12,19,-30509.991287
simulated_annealing,12,20,-31169.781472
simulated_annealing,12,21,-29937.21482
simulated_annealing,12,22,-31981.195894
simulated_annealing,12,23,-28830.492108
simulated_annealing,12,24,-28701.232482
simulated_annealing,12,25,-33033.235318
simulated_annealing,12,26,-29899.258024
simulated_annealing,12,27,-32883.228582
simulated_annealing,12,28,-30405.568818
simulated_annealing,12,29,-32433.752819
simulated_annealing,13,0,-36888.577517
simulated_annealing,13,1,-40632.318911
simulated_annealing,13,2,-41026.527375
simulated_annealing,13,3,-41173.03913
simulated_annealing,13,4,-43178.737311
simulated_annealing,13,5,-37199.682769
simulated_annealing,13,6,-36398.470314
simulated_annealing,13,7,-38170.443558
simulated_annealing,13,8,-36371.648428
simulated_annealing,13,9,-37729.33433
simulated_annealing,13,10,-36396.176385
simulated_annealing,13,11,-38279.312135
simulated_annealing,13,12,-39090.050926
simulated_annealing,13,13,-41430.15059
simulated_annealing,13,14,-40285.610956
simulated_annealing,13,15,-40003.187055
simulated_annealing,13,16,-40474.206278
simulated_annealing,13,17,-38983.574731
simulated_annealing,13,18,-42873.878398
simulated_annealing,13,19,-41117.865238
simulated_annealing,13,20,-41930.795854
simulated_annealing,13,21,-39945.314389
simulated_annealing,13,22,-40536.331081
simulated_annealing,13,23,-40782.567681
simulated_annealing,13,24,-41958.686074
simulated_annealing,13,25,-40149.437635
simulated_annealing,13,26,-39742.189512
simulated_annealing,13,27,-40991.570686
simulated_annealing,13,28,-43159.766991
simulated_annealing,13,29,-38804.632198
simulated_annealing,14,0,-45093.812642
simulated_annealing,14,1,-45419.312
simulated_annealing,14,2,-45626.56445
simulated_annealing,14,3,-45442.683563
simulated_annealing,14,4,-41856.876063
simulated_annealing,14,5,-44925.374
simulated_annealing,14,6,-44888.876949
simulated_annealing,14,7,-49710.612012
simulated_annealing,14,8,-46102.14909
simulated_annealing,14,9,-46163.777135
simulated_annealing,14,10,-45229.48814
simulated_annealing,14,11,-39758.417662
simulated_annealing,14,12,-44421.226054
simulated_annealing,14,13,-44374.278849
simulated_annealing,14,14,-44859.348038
simulated_annealing,14,15,-45499.953513
simulated_annealing,14,16,-42328.617387
simulated_annealing,14,17,-46769.755029
simulated_annealing,14,18,-45463.594717
simulated_annealing,14,19,-45079.740541
simulated_annealing,14,20,-45823.909235
simulated_annealing,14,21,-45890.206982
simulated_annealing,14,22,-49148.416515
simulated_annealing,14,23,-47803.390379
simulated_annealing,14,24,-47140.698248
simulated_annealing,14,25,-50637.732376
simulated_annealing,14,26,-45372.879957
simulated_annealing,14,27,-45518.359157
simulated_annealing,14,28,-50148.632153
simulated_annealing,14,29,-48352.366873
simulated_annealing,15,0,-59376.744589
simulated_annealing,15,1,-60210.021908
simulated_annealing,15,2,-61620.211811
simulated_annealing,15,3,-62920.981505
simulated_annealing,15,4,-58414.491341
simulated_annealing,15,5,-59554.956773
simulated_annealing,15,6,-60874.750783
simulated_annealing,15,7,-62592.72682
simulated_annealing,15,8,-60229.240479
simulated_annealing,15,9,-63287.041804
simulated_annealing,15,10,-58944.158892
simulated_annealing,15,11,-62462.264753
simulated_annealing,15,12,-60640.28619
simulated_annealing,15,13,-59155.130665
simulated_annealing,15,14,-60688.770394
simulated_annealing,15,15,-65578.090676
simulated_annealing,15,16,-60948.093405
simulated_annealing,15,17,-58470.534301
simulated_annealing,15,18,-59952.557449
simulated_annealing,15,19,-62169.698459
simulated_annealing,15,20,-61333.721017
simulated_annealing,15,21,-63515.396246
simulated_annealing,15,22,-60366.95519
simulated_annealing,15,23,-60687.316454
simulated_annealing,15,24,-61516.916084
simulated_annealing,15,25,-61952.537845
simulated_annealing,15,26,-59361.816236
simulated_annealing,15,27,-64478.741713
simulated_annealing,15,28,-66688.23575
simulated_annealing,15,29,-63176.17118
